"","Org_num","Alder","Engasjement","Utbrenthet","Overbelastning","Kynisme","Medarbeiderskap","Turnoverintensjon","Informasjonogforutsigbarhet","Medvirkning","Autonomi","Tilbakemelding","Investeringimedarbeiderutvikling","Ledelseskvalitet","Støttefrakolleger","Klarhetimål","Interntsamarbeid","Arbeidspress","Kjønn","Barn_num","Eng1","Eng2","Eng3","Eng4","Eng5","Eng6","Medarb1","Medarb2","Medarb3","Medarb4","Overb1","Overb2","Overb3","Overb4","Kyn1","Kyn2","Kyn3","Turn1","Turn2","Turn3","Info1","Info2","Medv1","Medv2","Medv3","Auto1","Auto2","Auto3","Tilbm1","Tilbm2","Tilbm3","Inv1","Inv2","Inv3","LK1","LK2","LK3","LK4","LK5","Stk1","Stk2","Stk3","Stk4","Stk5","Stk6","Stk7","Kmål1","Kmål2","Kmål3","Ints1","Ints2","Ints3","Ints4","Ints5","Arbp1","Arbp2","Arbp3"
"2322",2,63,4.667,2.71428571428571,4,1,3.75,1.667,5,4,5,5,4.333,5,4.857,5,4.2,5,2,2,5,5,5,4,4,5,2,4,4,5,4,4,4,4,1,1,1,3,1,1,5,5,4,4,4,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
"2323",2,63,4.667,1.42857142857143,1.5,1.33333333333333,4.25,1,4.5,4.333,4.333,3.667,5,4.8,5,5,4.6,2.667,2,2,5,5,5,4,5,4,4,4,4,5,2,1,1,2,1,1,2,1,1,1,4,5,4,5,4,4,5,4,4,3,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,2,3,3
"2324",2,63,4.667,1.57142857142857,2,1,4.25,1,4,4.667,5,4.333,4.333,5,4.857,4,4.8,3.333,2,2,5,5,5,5,5,3,5,4,4,4,2,1,2,3,1,1,1,1,1,1,4,4,4,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,5,4,5,5,5,2,5,3
"2325",1,63,4.833,2,2,2,4,1,4,3.667,5,4,4.333,5,4.429,4,4.6,3.667,2,2,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,4,4,5,5,1,5,5,5,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,5,5,4,4,4,4,5,4,5,5,4,3,4,4
"2326",2,63,4.833,1,1,1,4.75,2.333,4.5,4.667,5,5,4,4.2,4.857,4.333,4.8,4.667,1,2,5,5,5,5,5,4,5,4,5,5,1,1,1,1,1,1,1,1,1,5,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,3,5,5,5,5,5,5,5,5,4,4,4,5,5,5,4,5,5,4,5,5
"2327",2,63,4.833,1.28571428571429,1.5,1,5,1.667,3.5,4.333,4.333,5,3.667,5,5,3.333,4,3.667,1,2,5,5,5,5,5,4,5,5,5,5,1,1,2,2,1,1,1,1,1,3,3,4,5,3,5,4,5,4,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,4,3,5,3,3,4,4
"2328",2,63,5,2,2.75,1,5,1,4,4.667,4.667,4.333,4.333,4,4.714,5,4.8,1,2,2,5,5,5,5,5,5,5,5,5,5,4,2,1,4,1,1,1,1,1,1,4,4,5,5,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,1,1,1
"2329",2,63,5,1,1,1,4.5,1,5,5,5,3,4.333,3.8,5,4.333,4.8,3.333,1,2,5,5,5,5,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,3,4,4,5,4,4,3,4,4,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,3,4,3
"2330",2,64,3,3.42857142857143,3,4,5,3,2.5,3.667,4.333,3.333,1.667,4.2,4,3.333,3.6,5,2,2,2,3,2,2,5,4,5,5,5,5,4,3,1,4,3,4,5,3,3,3,3,2,4,4,3,4,5,4,4,3,3,2,1,2,4,5,3,4,5,5,4,3,5,4,4,3,3,4,3,4,4,4,4,2,5,5,5
"2331",2,64,3.667,4,4.5,3.33333333333333,5,2.667,1,1.333,1.667,1,1.667,1,4.857,2,2.6,1,2,2,2,3,4,4,5,4,5,5,5,5,4,4,5,5,2,4,4,2,1,5,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,5,5,4,5,5,5,5,2,2,2,5,1,3,3,1,1,1,1
"2332",2,64,3.167,2.57142857142857,2,3.33333333333333,4,2.333,4,4.333,4,4,2.667,4.6,4.286,2,3.8,2.333,1,2,3,2,3,3,5,3,3,5,4,4,2,2,2,2,3,4,3,2,3,2,4,4,4,5,4,4,4,4,4,4,4,3,2,3,4,5,4,5,5,4,4,4,5,4,5,4,2,2,2,5,3,4,4,3,2,3,2
"2333",2,64,3.167,3.28571428571429,3.25,3.33333333333333,3.5,2.667,3.5,3.667,4,2.333,3,3.6,4.571,2.333,3.2,2.333,2,2,3,3,4,3,4,2,3,4,4,3,3,3,3,4,2,4,4,2,3,3,4,3,4,3,4,4,4,4,3,2,2,3,3,3,3,4,4,3,4,5,5,4,5,5,4,4,2,2,3,4,3,3,3,3,2,3,2
"2334",2,64,3.333,2.57142857142857,3.5,1.33333333333333,3.5,2,4,2,2.333,2.333,2.667,4,4,2.333,3.6,2.333,2,2,3,4,3,2,4,4,3,3,4,4,3,4,3,4,1,2,1,2,2,2,4,4,2,2,2,2,3,2,2,2,3,4,2,2,4,4,4,4,4,4,4,3,5,5,3,4,2,2,3,5,2,3,4,4,2,2,3
"2335",2,64,3.667,2.28571428571429,2.25,2.33333333333333,3.75,1.667,4,2,2.333,3,4,3.4,3.857,3,3.2,2.333,2,2,3,5,3,4,3,4,4,4,3,4,2,2,3,2,2,2,3,3,1,1,4,4,2,2,2,2,2,3,3,3,3,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,2,3,2
"2336",2,64,3.667,3.14285714285714,3.25,3,3.75,3.667,4,2,2.333,2,3.667,2.4,3.429,2,3.4,2.333,2,2,3,4,4,4,4,3,3,4,4,4,3,3,3,4,3,3,3,4,4,3,4,4,2,2,2,2,3,2,2,2,2,4,4,3,2,2,2,3,3,3,3,3,4,3,4,4,2,2,2,4,3,3,3,4,3,2,2
"2337",2,64,4.333,2.14285714285714,3,1,4,3,4.5,5,4,4.333,3,4.6,4.857,3.667,4.2,3,2,2,3,5,5,4,5,4,3,3,5,5,3,3,3,3,1,1,1,3,3,3,5,4,5,5,5,4,4,4,4,4,5,3,3,3,4,5,4,5,5,5,5,5,5,5,4,5,3,3,5,5,5,3,4,4,3,3,3
"2338",2,64,3.333,3.85714285714286,3.5,4.33333333333333,4.5,1,1.5,3.667,4,1,3.333,3.4,3.143,2.667,3.2,4.667,2,2,4,4,3,3,4,2,4,5,5,4,3,4,3,4,4,4,5,1,1,1,2,1,3,4,4,4,4,4,1,1,1,5,2,3,3,3,4,3,4,3,3,3,4,3,3,3,2,2,4,4,3,3,3,3,5,5,4
"2339",2,64,3.667,1.71428571428571,2,1.33333333333333,4.5,1,4.5,4,4.333,4,4.667,5,5,4,3.6,4.333,2,2,4,5,1,4,4,4,4,5,4,5,2,2,2,2,1,1,2,1,1,1,4,5,4,4,4,5,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,4,4,5,4,4
"2340",2,64,3.833,2.85714285714286,4,1.33333333333333,4,1,5,5,4,5,4.667,4.8,5,3.333,3.8,1,2,2,4,3,4,5,5,2,5,5,3,3,4,4,4,4,1,1,2,1,1,1,5,5,5,5,5,5,2,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,3,2,5,5,3,3,5,3,1,1,1
"2341",2,64,3.833,2.28571428571429,2.75,1.66666666666667,4.25,1,3.5,4.333,4.333,3.333,3,3.6,4.143,3,3,3.333,2,2,4,4,4,4,4,3,4,4,4,5,3,2,2,4,1,2,2,1,1,1,3,4,5,4,4,5,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,3,4,5,5,4,4,2,3,4,2,3,3,3,3,4,3
"2342",2,64,3.833,3,3.25,2.66666666666667,4,1.333,3.5,2.667,4,2.333,4,3,4,4,3.8,3.667,1,2,4,4,4,4,4,3,4,4,4,4,3,3,3,4,2,2,4,1,2,1,3,4,3,2,3,4,4,4,2,2,3,4,4,4,3,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3
"2343",2,64,4.167,2.71428571428571,2.5,3,4.5,1.667,3.5,3.667,3.667,3.667,3.667,4,4.857,4.667,4,2,1,1,4,4,4,4,5,4,5,5,4,4,3,2,2,3,3,4,2,3,1,1,3,4,4,4,3,4,4,3,4,3,4,4,4,3,4,4,3,4,5,5,5,4,5,5,5,5,4,5,5,5,4,2,4,5,4,1,1
"2344",2,64,4.167,1.28571428571429,1.25,1.33333333333333,4,1.667,4,4,4,4,2.333,4.8,4.143,3.667,3.8,2.667,2,2,4,5,5,4,4,3,3,4,4,5,1,1,1,2,1,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,5,5,5,5,4,4,4,5,4,4,4,3,3,5,5,4,1,5,4,4,2,2
"2345",2,64,4.167,1.42857142857143,1,2,3.75,1,3,3,4,2.667,3,3.2,4.429,3,3.2,3,1,2,4,5,4,5,4,3,4,3,4,4,1,1,1,1,2,2,2,1,1,1,3,3,3,3,3,4,4,4,3,3,2,3,3,3,3,3,4,3,3,5,5,4,4,4,5,4,3,3,3,4,3,3,3,3,3,3,3
"2346",1,64,4.333,1.57142857142857,2,1,3.5,1.333,5,4,4.667,3.667,4,4.2,4.143,4,4.2,4.667,2,2,4,5,4,5,4,4,3,4,4,3,2,2,2,2,1,1,1,2,1,1,5,5,5,5,2,5,5,4,4,3,4,4,4,4,4,4,3,5,5,5,5,3,3,4,4,5,4,4,4,5,4,4,4,4,5,5,4
"2347",2,64,4.333,1,1,1,4.5,3,4,3,4,4,4,4,4,4,3.6,3,2,2,4,4,4,5,5,4,4,5,4,5,1,1,1,1,1,1,1,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3
"2348",2,64,4.333,2.28571428571429,2,2.66666666666667,4,1.333,1.5,4,4,1,4,2.6,2.857,2.667,3.4,3.333,2,2,4,5,4,4,5,4,5,2,5,4,2,2,2,2,2,3,3,2,1,1,2,1,2,5,5,4,4,4,1,1,1,4,4,4,2,4,2,4,1,4,4,2,2,2,4,2,4,2,2,4,2,5,2,4,4,2,4
"2349",2,64,4.5,1.28571428571429,1.5,1,3,1.333,4.5,3,2,3.667,3.667,4,4.143,4.667,3.8,3,1,2,4,5,4,5,5,4,3,2,4,3,2,2,1,1,1,1,1,2,1,1,4,5,4,1,4,2,2,2,4,3,4,3,4,4,4,4,4,4,4,4,5,3,4,5,4,4,4,5,5,4,4,1,5,5,3,3,3
"2350",1,64,4.667,1,1,1,4.25,1,5,4,5,4,4,5,5,4,5,2.333,2,2,4,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,5,5,5,5,2,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,1,4,2
"2351",2,64,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,NA,NA,NA
"2352",2,64,3.833,1,1,1,4,1.333,4,2.333,4,4,4,3.8,4,3.667,3.8,1,1,2,5,4,4,4,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,4,4,3,2,2,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,1,1,1
"2353",2,64,4,2.28571428571429,2,2.66666666666667,5,2.667,5,5,4,3.667,3,3.6,5,4,4.8,4,2,2,5,4,4,4,4,3,5,5,5,5,2,2,2,2,2,2,4,4,2,2,5,5,5,5,5,4,4,4,4,3,4,4,2,3,4,4,3,4,3,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4
"2354",2,64,4,3,2.5,3.66666666666667,4.75,1,4,3.667,5,3.667,3,3.6,3.857,3,3.4,4.333,2,2,5,4,4,4,4,3,5,5,4,5,4,2,2,2,4,3,4,1,1,1,4,4,4,4,3,5,5,5,4,3,4,3,3,3,3,4,4,4,3,4,4,4,4,4,4,3,3,3,3,4,4,3,4,2,5,5,3
"2355",2,64,4.333,1.28571428571429,1.5,1,4.25,1,4,5,4,4.667,4.667,4.8,4.714,4,4.6,2.333,2,2,5,4,5,5,4,3,4,4,5,4,1,1,2,2,1,1,1,1,1,1,4,4,5,5,5,4,3,5,5,4,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,4,4,4,4,5,5,4,4,5,1,4,2
"2356",2,64,4.667,1,1,1,4.5,1,4,5,4.333,4.667,4.333,4.8,4.571,4.333,4.6,2,2,2,5,5,5,5,5,3,5,3,5,5,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,5,4,4,5,4,5,5,4,4,5,5,4,5,5,5,5,3,5,5,5,4,5,4,4,5,5,5,5,3,1,4,1
"2357",2,64,4.667,1.85714285714286,1.75,2,4.25,5,5,4.667,4.667,4.667,3,4.8,5,4,4.6,2.667,1,2,5,5,5,4,5,4,5,4,4,4,2,2,1,2,2,2,2,5,5,5,5,5,5,4,5,5,4,5,5,4,5,3,3,3,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,5,5,1,5,2
"2358",2,64,4.667,2,2.5,1.33333333333333,4.75,1,4.5,4.333,5,4,3.667,4.2,4.857,3.667,4.4,3,1,2,5,5,5,5,4,4,5,5,5,4,2,2,2,4,1,1,2,1,1,1,4,5,4,5,4,5,5,5,4,4,4,4,4,3,5,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,5,5,4,4,3,4,2
"2359",2,64,4.667,2,2,2,4.25,2,4.5,4.333,4.667,3,3,4.6,4,5,3.6,2,1,2,5,5,5,5,4,4,5,5,4,3,2,2,2,2,2,2,2,2,2,2,5,4,5,4,4,5,5,4,3,3,3,3,3,3,5,5,4,4,5,4,4,4,4,4,4,4,5,5,5,4,4,2,4,4,2,2,2
"2360",2,64,4.833,1,1,1,4.5,1.333,1.5,3,5,3,4,4.8,4.857,3,3.6,2.667,2,2,5,5,5,5,5,4,4,5,5,4,1,1,1,1,1,1,1,2,1,1,1,2,3,3,3,5,5,5,3,3,3,4,4,4,5,5,4,5,5,5,5,4,5,5,5,5,3,2,4,4,3,4,3,4,2,4,2
"2361",2,64,5,1,1,1,5,3.667,5,4.667,5,4,4.333,3.8,5,4.333,4.8,1.667,1,2,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,4,3,5,4,4,5,5,5,3,3,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,1,3,1
"2362",2,64,5,1.28571428571429,1,1.66666666666667,3.75,2,3.5,5,4,4,4.333,5,4.857,3,5,4.333,2,2,5,5,5,5,5,5,5,3,3,4,1,1,1,1,1,1,3,1,1,4,3,4,5,5,5,4,4,4,4,4,4,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,2,2,5,5,5,5,5,5,5,4,4
"2363",2,64,5,2,2,2,5,1,5,1.667,1.667,2.667,4,5,5,5,4.8,2.333,2,2,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,1,1,1,5,5,1,2,2,1,2,2,2,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,5,1
"2364",2,65,1,1,1,1,2,3.667,1,1,5,1,3.667,2,1,1,2.6,1,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,5,1,1,1,5,5,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,3,3,1,1,1
"2365",2,65,2.167,3.57142857142857,3.5,3.66666666666667,3.25,3.333,4,3.667,3.667,3.333,2.667,4,4,2.667,3.6,2,1,2,2,2,3,2,2,2,2,4,3,4,4,3,4,3,4,4,3,4,5,1,4,4,4,4,3,4,4,3,3,3,4,2,3,3,4,5,4,4,3,4,4,4,4,4,4,4,3,2,3,4,3,4,4,3,2,2,2
"2366",2,65,2.5,3.14285714285714,3.25,3,4,1.667,4.5,3.667,5,4,3.333,5,4.857,3.667,3.4,4,2,2,3,3,3,1,2,3,5,3,4,4,3,3,3,4,4,4,1,3,1,1,5,4,4,3,4,5,5,5,4,4,4,3,3,4,5,5,5,5,5,4,5,5,5,5,5,5,5,3,3,3,4,4,3,3,4,4,4
"2367",2,65,2.667,3.42857142857143,4,2.66666666666667,3.75,3,3.5,5,4,3.333,3,4.2,4.429,2.333,4.4,2.333,1,2,3,3,2,4,3,1,3,4,4,4,4,4,4,4,2,2,4,3,3,3,3,4,5,5,5,4,4,4,4,3,3,3,3,3,4,5,4,4,4,4,4,4,5,5,5,4,2,2,3,5,4,5,4,4,1,3,3
"2368",2,65,3,1.85714285714286,2,1.66666666666667,4,1.667,3.5,2.333,2.667,2,2.333,3,3.857,3,3,2,2,2,3,3,3,4,3,2,4,4,4,4,2,2,2,2,2,2,1,2,2,1,3,4,2,2,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2
"2369",2,65,3.333,3.57142857142857,4,3,3.5,4,3,4,2,1.667,3.333,4,3.714,1.333,3.2,5,2,2,3,4,4,3,4,2,4,2,4,4,4,4,4,4,2,4,3,4,4,4,2,4,4,4,4,2,2,2,2,2,1,5,3,2,4,4,4,4,4,4,4,4,3,4,3,4,1,1,2,3,4,4,4,1,5,5,5
"2370",2,65,3.5,3.28571428571429,3.25,3.33333333333333,3.5,2,4,4,4.667,3.333,2,3.8,4.143,3.333,3.6,4,2,2,3,4,4,3,3,4,3,3,4,4,3,3,2,5,3,4,3,2,2,2,4,4,4,4,4,5,5,4,4,3,3,2,2,2,4,4,3,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4
"2371",2,65,3.167,3.14285714285714,2.5,4,3.75,2.667,4,4.667,5,3,4,3.4,4.143,3.333,4,1,1,2,4,3,3,4,3,2,3,4,4,4,2,2,3,3,4,4,4,4,3,1,4,4,4,5,5,5,5,5,3,3,3,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,4,3,3,4,4,4,4,4,1,1,1
"2372",2,65,3.167,4.14285714285714,4,4.33333333333333,4.25,5,1,1,2,2.333,3.667,1.2,2.857,4,3.6,4.667,2,2,4,4,2,3,3,3,4,4,4,5,4,3,5,4,5,5,3,5,5,5,1,1,1,1,1,2,2,2,3,3,1,5,3,3,1,1,2,1,1,4,4,2,4,3,2,1,4,4,4,3,4,4,4,3,4,5,5
"2373",2,65,3.5,2.14285714285714,2.25,2,3,1.333,3.5,3,4,3,4,3.2,3.429,3.667,4,2,2,2,4,3,3,4,4,3,3,3,3,3,2,2,2,3,2,2,2,2,1,1,3,4,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,4,3,3,4,3,4,3,3,4,4,3,4,4,4,4,4,4,2,2,2
"2374",2,65,3.5,2.57142857142857,2.25,3,3.75,2.333,2.5,3.667,4,1.333,3,2,3.429,3.333,2.8,3,2,2,4,4,3,4,3,3,3,3,4,5,2,3,2,2,3,3,3,3,2,2,2,3,4,4,3,4,4,4,2,1,1,3,3,3,2,3,2,2,1,4,4,3,4,4,3,2,3,3,4,3,3,2,3,3,3,3,3
"2375",2,65,3.833,2.28571428571429,2.5,2,4.75,1,4,3,4.667,4.333,2.667,4,4.857,2.333,3.8,2.333,2,2,4,4,4,4,4,3,4,5,5,5,2,2,2,4,2,2,2,1,1,1,4,4,3,3,3,5,4,5,4,5,4,3,2,3,4,4,4,4,4,5,5,5,5,5,5,4,2,2,3,4,3,4,4,4,3,2,2
"2376",1,65,4,1.71428571428571,2,1.33333333333333,4,1,3.5,3,3.667,2.333,3,3,3.571,3.333,4,3,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,1,1,1,1,3,4,3,3,3,4,4,3,2,2,3,3,3,3,3,3,3,3,3,4,5,4,4,3,3,2,3,4,3,5,3,4,4,4,3,3,3
"2377",2,65,4,3.57142857142857,4,3,4,2,4,4,4,4,4,4,4,4,3.8,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
"2378",2,65,4,2,2,2,4,1.333,4,4,4,3.333,2.667,4,4.571,3,4,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,4,4,4,4,4,4,4,4,3,3,4,2,3,3,4,4,4,4,4,4,5,4,5,5,4,5,3,3,3,4,4,4,4,4,2,2,2
"2379",2,65,4,1.14285714285714,1,1.33333333333333,4,1.667,4,3.333,3,3,3,3.4,4,3,3.4,2.333,1,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,1,1,2,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,1,3,3
"2380",2,65,4.167,2.42857142857143,2.5,2.33333333333333,4.75,2,4,4,4,4,3.333,4,4,4,4.2,3.667,1,2,4,4,4,4,5,4,5,4,5,5,3,2,2,3,2,2,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3
"2381",2,65,4.167,1.14285714285714,1.25,1,4.5,1,3,4,5,4,3.333,3.6,5,2.667,4,1,1,2,4,4,5,5,4,3,4,5,4,5,1,2,1,1,1,1,1,1,1,1,3,3,4,4,4,5,5,5,4,4,4,3,3,4,4,4,3,4,3,5,5,5,5,5,5,5,4,2,2,5,4,4,4,3,1,1,1
"2382",2,65,4.333,3,3,3,5,1,4.5,5,5,5,5,5,5,5,5,3,2,2,4,5,4,4,5,4,5,5,5,5,3,3,3,3,3,3,3,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"2383",2,65,4.333,2.28571428571429,2.25,2.33333333333333,4.5,1,5,4.333,4.667,4,5,5,4.714,3.667,4.6,3,2,2,4,5,5,5,4,3,4,5,5,4,2,2,3,2,2,2,3,1,1,1,5,5,5,4,4,4,5,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,3,5,4,5,5,4,3,3,3
"2384",2,65,4.333,1.71428571428571,1.5,2,5,1,4,4.333,5,3.667,4.667,4,4.857,4.333,5,3.333,1,1,4,4,4,5,5,4,5,5,5,5,1,2,1,2,2,2,2,1,1,1,4,4,4,4,5,5,5,5,4,3,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,2,4,4
"2385",2,65,4.333,1.57142857142857,2,1,4.25,1,4,4,4,3,2.667,4,3.857,2.333,4.2,3.667,1,2,4,4,4,5,5,4,5,4,4,4,2,2,2,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,2,3,4,4,4,4,4,4,5,4,4,3,4,3,2,2,3,4,4,5,5,3,2,5,4
"2386",2,65,4.5,1.14285714285714,1,1.33333333333333,4.25,1,5,5,5,3.667,4,4.8,5,4,4,4,1,2,4,5,5,5,5,3,4,4,4,5,1,1,1,1,1,1,2,1,1,1,5,5,5,5,5,5,5,5,3,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
"2387",2,65,4.5,1.42857142857143,1.75,1,3.75,1,4.5,4,5,3.667,3.333,4.6,4.714,4.667,4.6,1.667,2,2,4,5,5,5,4,4,4,4,5,2,3,1,1,2,1,1,1,1,1,1,5,4,4,3,5,5,5,5,4,3,4,4,3,3,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,5,1,3,1
"2388",2,65,4.5,1.71428571428571,2,1.33333333333333,4,4.667,3,2,4.333,2.333,2,5,5,4,3.8,2,1,2,4,5,5,4,5,4,5,3,4,4,2,2,2,2,1,1,2,5,5,4,4,2,2,2,2,4,5,4,2,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,4,2,2,2
"2389",1,65,4.667,1.71428571428571,2.25,1,3.75,2,4,4,4.333,4,4,5,4.857,3.333,4,3.333,1,2,4,5,5,5,5,4,4,4,4,3,2,2,2,3,1,1,1,2,2,2,4,4,5,5,2,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,5,3,4,4,4,3,4,3
"2390",2,65,4.667,1.14285714285714,1.25,1,5,2.333,5,5,4.333,5,3.667,5,4.857,4.333,4.2,3.667,1,2,4,5,5,5,5,4,5,5,5,5,1,1,1,2,1,1,1,1,5,1,5,5,5,5,5,5,4,4,5,5,5,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,4,4,4,4,3,4,4
"2391",2,65,4.667,1.57142857142857,1.75,1.33333333333333,4.5,4,3.5,4.667,5,4.667,3,4.6,4.571,3.333,3.8,3,1,2,4,5,5,5,5,4,4,5,5,4,2,2,1,2,1,1,2,3,5,4,4,3,5,4,5,5,5,5,4,5,5,3,3,3,4,5,4,5,5,5,4,4,5,5,5,4,4,3,3,5,3,3,4,4,3,3,3
"2392",2,65,4.167,2.14285714285714,2.25,2,5,2,4,3.333,3.667,3.667,3.333,4,5,3.667,4.2,2.667,1,2,5,5,4,4,3,4,5,5,5,5,2,3,2,2,2,2,2,2,2,2,4,4,3,3,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,3,3,5,5,5,1,5,5,2,3,3
"2393",2,65,4.333,1.28571428571429,1,1.66666666666667,4.5,1.333,4,4.333,4,3,2.667,3.4,4.714,3,3.6,4,1,2,5,4,4,5,4,4,4,4,5,5,1,1,1,1,1,2,2,2,1,1,4,4,5,4,4,4,4,4,3,3,3,3,2,3,4,4,2,4,3,5,5,4,5,5,4,5,3,2,4,4,4,3,3,4,5,4,3
"2394",2,65,4.333,2.28571428571429,2.5,2,5,2,2,3.333,3,2,2.667,4.4,4.714,3.667,4.6,4.333,2,2,5,4,4,4,5,4,5,5,5,5,4,1,3,2,1,3,2,3,2,1,2,2,4,4,2,4,3,2,2,2,2,2,3,3,2,5,5,5,5,5,5,4,5,5,5,4,4,3,4,5,5,4,5,4,4,4,5
"2395",2,65,4.5,2,2,2,3.75,1,4,4,5,4,3.667,4,4.714,4,4,1.333,2,2,5,4,4,5,5,4,4,4,3,4,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,5,5,5,4,4,4,3,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,2,1,1
"2396",2,65,4.5,1.71428571428571,2,1.33333333333333,4.25,1,4,4,4.333,3,5,3,4.429,4,4.8,4,1,2,5,5,4,4,5,4,4,4,5,4,2,2,2,2,1,1,2,1,1,1,4,4,4,4,4,4,5,4,3,3,3,5,5,5,3,3,3,3,3,5,5,4,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4
